Facility.ID,PSI_03.x,PSI_06.x,PSI_08.x,PSI_09.x,PSI_10.x,PSI_11.x,PSI_12.x,PSI_13.x,PSI_14.x,PSI_15.x,PSI_90.x,MORT_30_COPD,MORT_30_HF,MORT_30_PN,READM-30-HF-HRRP,READM-30-COPD-HRRP,READM-30-PN-HRRP,H_COMP_1_STAR_RATING.x,H_COMP_2_STAR_RATING.x,H_COMP_3_STAR_RATING.x,H_COMP_5_STAR_RATING.x,H_COMP_6_STAR_RATING.x,H_COMP_7_STAR_RATING.x,H_CLEAN_STAR_RATING.x,H_QUIET_STAR_RATING.x,H_HSP_RATING_STAR_RATING.x,H_RECMND_STAR_RATING.x,H_STAR_RATING.x,HAI_6_SIR,OP-10,OP_18b,SEP_1,SEP_SH_3HR,SEV_SEP_3HR,SEV_SEP_6HR,EDAC_30_HF,EDAC_30_PN,OP_32,OP_36,READM_30_COPD,READM_30_HF,READM_30_HOSP_WIDE,READM_30_PN,PSI.90.W.Z.Score,CAUTI.W.Z.Score,CDI.W.Z.Score,Total.HAC.Score,MSPB-1.x,MORT.30.COPD.Measure.Score,MORT.30.HF.Measure.Score,MORT.30.PN.Measure.Score,MSPB.1.Measure.Score,Communication.with.Nurses.Dimension.Score,Communication.with.Doctors.Dimension.Score,Responsiveness.of.Hospital.Staff.Dimension.Score,Care.Transition.Dimension.Score,Communication.About.Medicines.Dimension.Score,Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score,Discharge.Information.Dimension.Score,Overall.Rating.of.Hospital.Dimension.Score,HCAHPS.Base.Score,HCAHPS.Consistency.Score,HAI.6.Measure.Score,Weighted.Normalized.Clinical.Outcomes.Domain.Score,Unweighted.Person.and.Community.Engagement.Domain.Score,Weighted.Person.and.Community.Engagement.Domain.Score,Unweighted.Normalized.Efficiency.and.Cost.Reduction.Domain.Score,Weighted.Efficiency.and.Cost.Reduction.Domain.Score,Total.Performance.Score
10021,0.13885273864856582,0.553345049892552,0.6008018255399085,0.29488160896360194,0.14503416007792072,0.24290018211227446,0.22828709519356608,0.36242566284260197,0.44324399636518985,0.22368413373961543,0.22444415486277594,0.27659574468085113,0.33834586466165406,0.3857868020304569,0.44749273255813976,0.30466830466830475,0.31312378966185017,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.25,0.75,0.08064516129032258,0.024096385542168676,0.128125,0.18,0.8611111111111112,0.3469387755102041,0.94,0.18417523468931607,0.39170984455958546,0.24087591240875905,0.2777777777777778,0.3522727272727274,0.3582089552238807,0.4651162790697674,0.37499999999999994,0.7385968974299606,0.41882371993845985,0.17183955326203473,0.47642955417702576,0.4976844864982486,0.2,0.3,0.4,0,0.5,0.5,0.9,0.5,0.3,0.6,0,0.4,0.4625,0.8421052631578947,0.4,0.310344827586209,0.5157894736842106,0.5220779220779275,0,0,0.2538461538461529
10022,0.0643957627097468,0.4784250112445651,0.6024092588156683,0.40307369883644123,0.14503416007792072,0.24290018211227446,0.285677991754617,0.36242566284260197,0.44324399636518985,0.17375590005238314,0.1431274383403379,0.2872340425531915,0.47368421052631576,0.37055837563451777,0.44549418604651164,0.3456183456183455,0.3333829882317892,1,1,1,1,1,1,0.75,1,1,1,1,0,0,0.225,0.57,0.875,0.7755102040816326,0.93,0.2668752793920429,0.2917098445595855,0.42335766423357674,0.2777777777777778,0.4318181818181819,0.4253731343283582,0.45348837209302323,0.33928571428571436,0.4039515319904298,0.41882371993845985,0.43315134744347217,0.44594366265176566,0.4744144093554115,0,0.2,0.6,0.6,1,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.775,1,0.8,0.37241379310345085,0.8105263157894737,0.8025974025974109,0.6,0.5100000000000051,0.5999999999999978
10023,0.1677229301207841,0.5872182611737661,0.5547977155536505,0.3790393378686653,0.1960869407473354,0.33203764763985977,0.2700075317350196,0.3020040654696701,0.25357820835002365,0.15151459572570122,0.24736082304610632,0.44680851063829796,0.4436090225563909,0.5634517766497463,0.3829941860465117,0.5192465192465191,0.37673171458364363,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.5,0.5,0.15109380793474228,0.04578313253012048,0.309375,0.22,0.625,0.5816326530612245,0.75,0.20429146177916854,0.3792746113989637,0.36496350364963503,0.3333333333333334,0.5568181818181817,0.2388059701492537,0.40697674418604646,0.3660714285714287,0.8024234004785058,0.5994493778509542,0.7097449704584547,0.6646551932221391,0.4527649284375591,0,0,0,0,0.3,0,0.1,0,0,0.3,0,0.2,0.1125,0.8421052631578947,0.1,0.2482758620689672,0.22105263157894736,0.16363636363636533,0,0,0.10384615384615345
10024,0.03550058346450021,0.5460444118675973,0.7251415171648659,0.17004950998802953,0.22553710024475807,0.13261932248423533,0.17907444912710072,0.3432413150490985,0.2589638332290084,0.22053864334574133,0.08054976998883978,0.5531914893617023,0.5187969924812029,0.34517766497461927,0.7202034883720931,0.4115479115479114,0.45761954416803213,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0.75,0.5,0.75,0.5,0.1853911753800519,0.026506024096385545,0.20625,0.7,0.7777777777777778,0.9081632653061225,0.92,0.32498882431828346,0.3383419689119171,0.3430656934306569,0.22222222222222227,0.4886363636363637,0.5447761194029852,0.5348837209302326,0.3839285714285715,0.42669342183118514,0.6474668682015708,0.7547677810186223,0.6477829539694416,0.4585102798621395,0,0,0.7,0,0,0.1,0.4,0,0.2,0.3,0,0.2,0.15,0.8421052631578947,0.4,0.13965517241379405,0.25263157894736843,0.18701298701298893,0,0,0.16442307692307628
10029,0.03232952148641812,0.3814822835629446,0.634078846178091,0.20201175954723147,0.38199493180543276,0.20598797881171335,0.173193420379418,0.19838419079267225,0.4054729094975295,0.14045938777013103,0.07238308160354798,0.3191489361702127,0.6165413533834586,0.5126903553299493,0.5223473837209303,0.3382473382473382,0.28496946223744973,0.75,0.75,0.5,0.5,0.5,0.5,0.25,1,0.75,0.75,0.5,0.10011123470522804,0.09156626506024096,0.41875,0.71,0.8611111111111112,0.8877551020408163,0.94,0.4604380867232901,0.40829015544041447,0.41605839416058393,0.1666666666666667,0.5909090909090908,0.4850746268656717,0.38372093023255816,0.30357142857142877,0.1910936173496951,0.3768252854328052,0.44601500760352,0.3888339086147385,0.3862169475583133,0,0,0,0.3,0.3,0.6,0.2,0.1,0.3,0.4,0,0.2,0.2625,0.8947368421052632,0.3,0.09310344827586271,0.35789473684210527,0.2649350649350677,0.3,0.22500000000000223,0.33173076923076794
10033,0.26267578614373466,0.408714954438688,0.579653046558832,0.22677623557577556,0.5190224747636843,0.3975381470930721,0.39636834890820244,0.46026516265046197,0.46151639608776407,0.09380336447143729,0.39733836428904756,0.2872340425531915,0.2781954887218045,0.2588832487309645,0.5832122093023259,0.3771498771498772,0.4306569343065693,0.75,0.75,0.5,0.5,0.5,0.75,0.25,0.75,0.75,0.75,0.75,0.08935854653318502,0.12530120481927712,0.4125,0.6,0.7777777777777778,0.7755102040816326,0.9,0.43585158694680376,0.45595854922279794,0.6277372262773722,0.22222222222222227,0.5568181818181817,0.5,0.5465116279069766,0.41071428571428586,1,0.18362169019406732,0.36319896292972353,0.5111636776171281,0.41281859149393174,0.1,0.8,0.8,0.1,0.2,0.4,0,0.4,0,0,0.2,0.6,0.225,0.9473684210526315,0.4,0.4189655172413822,0.3368421052631579,0.24935064935065193,0.1,0.07500000000000075,0.29134615384615276
10034,0.06072096994357079,0.4777066084725716,0.6834238959139677,0.40307369883644123,0.14503416007792072,0.24290018211227446,0.285677991754617,0.36242566284260197,0.44324399636518985,0.22743404516067176,0.13964869699169133,0.29787234042553196,0.2857142857142857,0.416243654822335,0.41751453488372103,0.3171580671580672,0.3314464471920155,0.5,0.5,0.75,1,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0,0.04819277108433735,0.140625,0.71,0.8888888888888888,0.8571428571428571,0.94,0.26106392489941893,0.2160621761658031,0.4598540145985402,0.2777777777777778,0.36363636363636354,0.3880597014925373,0.40697674418604646,0.2946428571428572,0.357953229914332,0.41882371993845985,0.21606461745568767,0.31926911100919647,0.2957583723493117,0.4,0.9,0.2,1,0.3,0.5,0.5,0.6,0.7,0.3,0,0.4,0.4125,0.7894736842105263,1,0.5172413793103586,0.4631578947368421,0.4701298701298647,1,1,0.6961538461538397
10035,0.0653197424078627,0.5119483916107215,0.6589783028026073,0.2494969907326035,0.28085535551319657,0.252894881409133,0.12200595898518475,0.3762450517713207,0.2718127027805069,0.18874776468430465,0.1278893354755906,0.39361702127659587,0.3834586466165414,0.5380710659898478,0.5479651162790699,0.5479115479115477,0.49083867123491726,0.5,0.5,0.5,0.5,0.25,0.25,0.5,1,0.5,0.25,0.5,0.04338153503893215,0.05301204819277109,0.240625,0.96,0.9722222222222222,0.9795918367346939,1,0.3071077335717479,0.4528497409326425,0.3722627737226276,0.22222222222222227,0.5795454545454547,0.4776119402985074,0.6279069767441858,0.5000000000000001,0.48817884798435845,0.30848335987476044,0.12118265898835788,0.3207173718892563,0.42545783817552624,0,0.2,0.3,0,0,0,0,0,0.1,0.5,0,0,0.075,0.6842105263157895,0.9,0.13965517241379405,0.15789473684210525,0.11688311688311809,0,0,0.1730769230769224
10036,0.03992285138658288,0.45562144963267753,0.5925314237446261,0.2806509564345408,0.14503416007792072,0.24290018211227446,0.25456072520647816,0.36242566284260197,0.28669411556196644,0.21215511527767936,0.12081318900518262,0.09574468085106387,0.21052631578947367,0.39086294416243655,0.3648255813953489,0.43427518427518436,0.2763295099061522,0.25,0.25,0.25,0.25,0.25,0,0.5,0.5,0.25,0.25,0.25,0.1364479050797182,0.057831325301204814,0.209375,0.25,0.625,0.7448979591836735,0.91,0.25167635225748775,0.18860103626943003,0.36496350364963503,0.1666666666666667,0.3522727272727274,0.373134328358209,0.45348837209302323,0.18750000000000014,0.24051349334979802,0,0.5408969660708498,0.3657100098964493,0.4108356204768957,0.6,1,0.7,0.1,0,0,0,0,0,0.1,0,0,0.0125,0.7368421052631579,0.5,0.5586206896551762,0.11578947368421053,0.0857142857142866,0.1,0.07500000000000075,0.42980769230769067
10038,0.10730658384658598,0.46877550850422295,0.5965090331446438,0.2811215880939209,0.2854564305509429,0.2149013121275154,0.27419309918916795,0.472275160131278,0.29496054263986793,0.30817913649772055,0.20131818707962632,0.2872340425531915,0.4511278195488721,0.40609137055837563,0.6146438953488372,0.22461097461097462,0.26843438105169076,0.5,0.5,0.25,0.5,0.5,0.5,0.25,1,0.5,0.5,0.5,0,0.057831325301204814,0.2625,0.71,0.9444444444444444,0.8469387755102041,0.92,0.27045149754135006,0.18860103626943003,0.3795620437956204,0.22222222222222227,0.2499999999999999,0.5373134328358209,0.3720930232558138,0.22321428571428573,0.7411695094028968,0.5451969014008475,0.26430334305586717,0.5378599531728981,0.4135108765082863,0,0,0.3,0.1,0.3,0.3,0,0,0.2,0.5,0.2,0,0.1875,0.8421052631578947,1,0.17068965517241497,0.28421052631578947,0.21038961038961257,0.1,0.07500000000000075,0.25961538461538364
10039,0.02793542159938557,0.5496093554781856,0.7849317313632295,0.3536643126603847,0.2106590466993941,0.36453197220593275,0.24401933660166608,0.3917684280871361,0.1442706151004439,0.22973390190594095,0.13715420976115092,0.5106382978723405,0.5639097744360901,0.583756345177665,0.42496366279069775,0.6115888615888617,0.424400417101147,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.10400444938820913,0.13253012048192772,0.3875,0.51,0.6944444444444444,0.7551020408163265,0.81,0.39874832364774254,0.5067357512953368,0.3211678832116787,0.1666666666666667,0.6590909090909092,0.4029850746268656,0.4418604651162791,0.3660714285714287,0.39057394973116205,0.3502928554077033,0.431555854710443,0.47058823529411764,0.4420174010093848,0,0,0,0,0.2,0.2,0.1,0.2,0,0.3,0.1,0.3,0.175,0.8947368421052632,0.4,0.23275862068965678,0.28421052631578947,0.21038961038961257,0,0,0.17884615384615316
10040,0.018852706845945606,0.4766071398823902,0.5722714608101463,0.24831220154783462,0.20945514117545277,0.3024692285604841,0.0875233094003423,0.5701519961601651,0.425012575336768,0.15638414499435177,0.10827086498610616,0.3191489361702127,0.39097744360902253,0.5329949238578681,0.7069404069767441,0.5131040131040131,0.3975867719350514,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.75,0.5,0.25,0.25,0.026325546903967368,0.05542168674698795,0.43125,0.45,0.75,0.6224489795918368,0.85,0.38489047831917744,0.48238341968911913,0.3357664233576642,0.2777777777777778,0.6363636363636365,0.5597014925373135,0.45348837209302323,0.33928571428571436,0.49396722492346473,0.17344597694944533,0.43315134744347217,0.43918511187815296,0.4769264651172585,0.1,0.4,0.1,0,0.2,0,0,0,0,0.1,0,0,0.0375,0.7368421052631579,0.9,0.2948275862068986,0.1368421052631579,0.10129870129870235,0,0,0.3230769230769218
10044,0.06298974615375703,0.4778794416032251,0.6019995209218473,0.40307369883644123,0.14503416007792072,0.24290018211227446,0.285677991754617,0.36242566284260197,0.44324399636518985,0.17375590005238314,0.14181849684303408,0.2127659574468085,0.33834586466165406,0.2639593908629442,0.2674418604651163,0.37305487305487306,0.2617309697601669,0.75,0.75,1,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0,0,0.1375,0.6,0.8194444444444444,0.826530612244898,0.9,0.20920876173446584,0.2533678756476684,0.3430656934306569,0.2777777777777778,0.45454545454545453,0.3059701492537312,0.5,0.28571428571428564,0.3819042473823673,0.41882371993845985,1,0.7100340341306814,0.3783517474712732,0,0.3,0.6,0.6,0.9,0.8,0.8,0.8,0.7,0.8,0.8,0.8,0.7375,1,0.7,0.4034482758620717,0.7684210526315789,0.740259740259748,0.6,0.600000000000006,0.6115384615384591
10045,0.059480554174286986,0.47630936713921607,0.6009405060578171,0.40307369883644123,0.14503416007792072,0.24290018211227446,0.285677991754617,0.36242566284260197,0.44324399636518985,0.22667928308718807,0.13586892821860924,0.3510638297872341,0.4135338345864661,0.42131979695431476,0.3562863372093023,0.4062244062244062,0.2627737226277372,0.75,1,0.75,0.75,1,1,0.75,1,0.75,1,1,0.29236188357434184,0.03855421686746988,0.159375,0.65,0.8472222222222222,0.8061224489795918,0.87,0.24631202503352706,0.25181347150259065,0.25547445255474455,0.2777777777777778,0.5113636363636364,0.3507462686567164,0.5116279069767441,0.2946428571428572,0.32239973244835474,0.41882371993845985,0.7780769326652207,0.574669917207753,0.36725412914230354,0,0,0.2,0.5,0.9,1,0.3,0.9,0.5,1,1,0.7,0.7875,1,0.6,0.06896551724137288,0.8210526315789474,0.8233766233766422,0.5,0.5000000000000149,0.4679487179487213
10046,0.023693519966252876,0.426121124789685,0.5808759565803905,0.2693828550389734,0.5249778126944877,0.24510398732339286,0.10270608562486948,0.3763199937889781,0.28091714415382585,0.1954892128215068,0.09828272408343157,0.27659574468085113,0.3157894736842105,0.46700507614213194,0.5586845930232559,0.4944717444717443,0.5589155370177268,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.054134223210975156,0.04096385542168675,0.246875,0.79,0.9444444444444444,0.8571428571428571,0.87,0.21636119803308004,0.40310880829015544,0.16788321167883205,0.7222222222222223,0.37500000000000006,0.3955223880597016,0.4186046511627906,0.42857142857142866,0,0,0.34873981003664645,0.278186777378165,0.3817587724531983,0.4,1,0.2,0.4,0.3,0.3,0.4,0,0.1,0.3,0,0,0.175,0.7894736842105263,0.6,0.481034482758624,0.2631578947368421,0.1948051948051968,0.4,0.300000000000003,0.45576923076922904
10049,0.04512939463939577,0.4626014093188292,0.6757271271700349,0.27498279361402556,0.28686127770971187,0.20665704701121362,0.23756889749774432,0.3236697219017643,0.4454076714164387,0.20935282486935475,0.1135230109440031,0.5212765957446809,0.6015037593984961,0.5431472081218274,0.5623183139534885,0.28235053235053237,0.3393415760464771,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.09807193177604746,0.03855421686746988,0.24375,0.54,0.75,0.7040816326530612,0.96,0.2977201609298168,0.3336787564766839,0.24817518248175174,0.22222222222222227,0.37500000000000006,0.47014925373134336,0.5232558139534883,0.4017857142857143,0.15214427207944223,0.34125077599935216,0.5425173883778326,0.4255955972869246,0.39125422039406715,0.2,0.3,0.3,0.3,0.3,0.4,0,0,0,0.2,0,0,0.1125,0.7894736842105263,0,0.310344827586209,0.21052631578947367,0.15584415584415745,0.3,0.22500000000000223,0.3490384615384602
