Facility.ID,PSI_03.x,PSI_06.x,PSI_08.x,PSI_09.x,PSI_10.x,PSI_11.x,PSI_12.x,PSI_15.x,PSI_90.x,MORT_30_COPD,MORT_30_HF,MORT_30_PN,READM-30-HF-HRRP,READM-30-COPD-HRRP,READM-30-PN-HRRP,H_COMP_1_LINEAR_SCORE.x,H_COMP_2_LINEAR_SCORE.x,H_COMP_3_LINEAR_SCORE.x,H_COMP_5_LINEAR_SCORE.x,H_COMP_6_LINEAR_SCORE.x,H_COMP_7_LINEAR_SCORE.x,H_CLEAN_LINEAR_SCORE.x,H_QUIET_LINEAR_SCORE.x,H_HSP_RATING_LINEAR_SCORE.x,HAI_6_SIR,OP-10,OP_18b,SEP_1,SEP_SH_3HR,SEV_SEP_3HR,EDAC_30_HF,EDAC_30_PN,OP_32,OP_36,READM_30_COPD,READM_30_HF,READM_30_HOSP_WIDE,READM_30_PN,PSI.90.W.Z.Score,CDI.W.Z.Score,Total.HAC.Score,Hospital.overall.rating,MSPB-1.x,MORT.30.HF.Measure.Score,MORT.30.PN.Measure.Score,MSPB.1.Measure.Score,Communication.with.Nurses.Dimension.Score,Communication.with.Doctors.Dimension.Score,Responsiveness.of.Hospital.Staff.Dimension.Score,Care.Transition.Dimension.Score,Communication.About.Medicines.Dimension.Score,Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score,Discharge.Information.Dimension.Score,Weighted.Normalized.Clinical.Outcomes.Domain.Score,Unweighted.Person.and.Community.Engagement.Domain.Score,Weighted.Person.and.Community.Engagement.Domain.Score,Unweighted.Normalized.Efficiency.and.Cost.Reduction.Domain.Score,Weighted.Efficiency.and.Cost.Reduction.Domain.Score
10024,0.031305768305008565,0.3876326537491363,0.5057021720400852,0.17004950998802953,0.22553710024475807,0.13261932248423533,0.17907444912710072,0.22053864334574133,0.08054976998883978,0.5531914893617023,0.5187969924812029,0.34517766497461927,0.7202034883720931,0.4115479115479114,0.45761954416803213,0.6296296296296297,0.6190476190476191,0.6923076923076923,0.574468085106383,0.6111111111111112,0.42424242424242425,0.4642857142857143,0.6744186046511628,0.7096774193548387,0.1853911753800519,0.026506024096385545,0.20625,0.7,0.7777777777777778,0.9081632653061225,0.32498882431828346,0.3383419689119171,0.3430656934306569,0.22222222222222227,0.4886363636363637,0.5447761194029852,0.5348837209302326,0.3839285714285715,0.42669342183118514,0.7514214236979759,0.6477829539694416,0.25,0.4585102798621395,0,0.7,0,0,0.1,0.4,0,0.2,0.3,0,0.13965517241379405,0.25263157894736843,0.18701298701298893,0,0
10029,0.028120914697165694,0.16564513682507404,0.3419376048610166,0.20201175954723147,0.38199493180543276,0.20598797881171335,0.173193420379418,0.14045938777013103,0.07238308160354798,0.3191489361702127,0.6165413533834586,0.5126903553299493,0.5223473837209303,0.3382473382473382,0.28496946223744973,0.7407407407407407,0.7142857142857143,0.6666666666666666,0.574468085106383,0.6388888888888888,0.48484848484848486,0.5,0.7441860465116279,0.7419354838709677,0.10011123470522804,0.09156626506024096,0.41875,0.71,0.8611111111111112,0.8877551020408163,0.4604380867232901,0.40829015544041447,0.41605839416058393,0.1666666666666667,0.5909090909090908,0.4850746268656717,0.38372093023255816,0.30357142857142877,0.1910936173496951,0.43845551259697263,0.3888339086147385,0.5,0.3862169475583133,0,0,0.3,0.3,0.6,0.2,0.1,0.3,0.4,0,0.09310344827586271,0.35789473684210527,0.2649350649350677,0.3,0.22500000000000223
10033,0.2594690047432291,0.20238088550064331,0.24405976511132263,0.22677623557577556,0.5190224747636843,0.3975381470930721,0.39636834890820244,0.09380336447143729,0.39733836428904756,0.2872340425531915,0.2781954887218045,0.2588832487309645,0.5832122093023259,0.3771498771498772,0.4306569343065693,0.7037037037037037,0.6666666666666666,0.6410256410256411,0.5531914893617021,0.6944444444444444,0.5454545454545454,0.42857142857142855,0.6511627906976745,0.8064516129032258,0.08935854653318502,0.12530120481927712,0.4125,0.6,0.7777777777777778,0.7755102040816326,0.43585158694680376,0.45595854922279794,0.6277372262773722,0.22222222222222227,0.5568181818181817,0.5,0.5465116279069766,0.41071428571428586,1,0.35450938771384527,0.5111636776171281,0.25,0.41281859149393174,0.8,0.8,0.1,0.2,0.4,0,0.4,0,0,0.2,0.4189655172413822,0.3368421052631579,0.24935064935065193,0.1,0.07500000000000075
10034,0.056635843662804095,0.2954477783832675,0.430678365755226,0,0,0,0,0.22743404516067176,0.13964869699169133,0.29787234042553196,0.2857142857142857,0.416243654822335,0.41751453488372103,0.3171580671580672,0.3314464471920155,0.6296296296296297,0.5714285714285714,0.6923076923076923,0.7021276595744681,0.5833333333333334,0.45454545454545453,0.5,0.627906976744186,0.6129032258064516,0,0,0.140625,1,1,1,0.26106392489941893,0.2160621761658031,0.4598540145985402,0,0.36363636363636354,0.3880597014925373,0.40697674418604646,0.2946428571428572,0.357953229914332,0.20536729588355696,0.31926911100919647,0.75,0.2957583723493117,0.9,0.2,1,0.3,0.5,0.5,0.6,0.7,0.3,0,0.5172413793103586,0.4631578947368421,0.4701298701298647,1,1
10035,0.06125461717646683,0.3416385301206173,0.38671609304856486,0.2494969907326035,0.28085535551319657,0.252894881409133,0.12200595898518475,0.18874776468430465,0.1278893354755906,0.39361702127659587,0.3834586466165414,0.5380710659898478,0.5479651162790699,0.5479115479115477,0.49083867123491726,0.6296296296296297,0.5714285714285714,0.5897435897435898,0.5531914893617021,0.5277777777777778,0.3939393939393939,0.5357142857142857,0.7441860465116279,0.6129032258064516,0.04338153503893215,0.05301204819277109,0.240625,0.96,0.9722222222222222,0.9795918367346939,0.3071077335717479,0.4528497409326425,0.3722627737226276,0.22222222222222227,0.5795454545454547,0.4776119402985074,0.6279069767441858,0.5000000000000001,0.48817884798435845,0.10919060975917921,0.3207173718892563,0.5,0.42545783817552624,0.2,0.3,0,0,0,0,0,0.1,0.5,0,0.13965517241379405,0.15789473684210525,0.11688311688311809,0,0
10036,0.035747269620290706,0.2656558109224106,0.26721987938149,0.2806509564345408,0,0,0.25456072520647816,0.21215511527767936,0.12081318900518262,0.09574468085106387,0.21052631578947367,0.39086294416243655,0.3648255813953489,0.43427518427518436,0.2763295099061522,0.5925925925925926,0.47619047619047616,0.5641025641025641,0.46808510638297873,0.5833333333333334,0.3333333333333333,0.5357142857142857,0.6046511627906976,0.5806451612903226,0.1364479050797182,0.057831325301204814,0.209375,0.25,0.625,0.7448979591836735,0.25167635225748775,0.18860103626943003,0.36496350364963503,0.1666666666666667,0.3522727272727274,0.373134328358209,0.45348837209302323,0.18750000000000014,0.24051349334979802,0.5346321987213504,0.3657100098964493,0.75,0.4108356204768957,1,0.7,0.1,0,0,0,0,0,0.1,0,0.5586206896551762,0.11578947368421053,0.0857142857142866,0.1,0.07500000000000075
10038,0.10342406840836031,0.28340009325790305,0.27437310116537433,0.2811215880939209,0.2854564305509429,0.2149013121275154,0.27419309918916795,0.30817913649772055,0.20131818707962632,0.2872340425531915,0.4511278195488721,0.40609137055837563,0.6146438953488372,0.22461097461097462,0.26843438105169076,0.6666666666666666,0.6190476190476191,0.5384615384615384,0.5106382978723404,0.6388888888888888,0.45454545454545453,0.5,0.7674418604651163,0.6451612903225806,0,0.057831325301204814,0.2625,0.71,0.9444444444444444,0.8469387755102041,0.27045149754135006,0.18860103626943003,0.3795620437956204,0.22222222222222227,0.2499999999999999,0.5373134328358209,0.3720930232558138,0.22321428571428573,0.7411695094028968,0.2542642710939277,0.5378599531728981,0.5,0.4135108765082863,0,0.3,0.1,0.3,0.3,0,0,0.2,0.5,0.2,0.17068965517241497,0.28421052631578947,0.21038961038961257,0.1,0.07500000000000075
10039,0.023707703925769263,0.39244161549654216,0.6132272253208181,0.3536643126603847,0.2106590466993941,0.36453197220593275,0.24401933660166608,0.22973390190594095,0.13715420976115092,0.5106382978723405,0.5639097744360901,0.583756345177665,0.42496366279069775,0.6115888615888617,0.424400417101147,0.7037037037037037,0.6190476190476191,0.6410256410256411,0.5319148936170213,0.6388888888888888,0.48484848484848486,0.5714285714285714,0.6744186046511628,0.7419354838709677,0.10400444938820913,0.13253012048192772,0.3875,0.51,0.6944444444444444,0.7551020408163265,0.39874832364774254,0.5067357512953368,0.3211678832116787,0.1666666666666667,0.6590909090909092,0.4029850746268656,0.4418604651162791,0.3660714285714287,0.39057394973116205,0.4237990549111768,0.47058823529411764,0.25,0.4420174010093848,0,0,0,0.2,0.2,0.1,0.2,0,0.3,0.1,0.23275862068965678,0.28421052631578947,0.21038961038961257,0,0
10040,0.014585486494687537,0.2939646406480863,0.2307849272207863,0.24831220154783462,0.20945514117545277,0.3024692285604841,0.0875233094003423,0.15638414499435177,0.10827086498610616,0.3191489361702127,0.39097744360902253,0.5329949238578681,0.7069404069767441,0.5131040131040131,0.3975867719350514,0.6666666666666666,0.5238095238095238,0.5384615384615384,0.46808510638297873,0.6388888888888888,0.42424242424242425,0.5,0.6511627906976745,0.6129032258064516,0.026325546903967368,0.05542168674698795,0.43125,0.45,0.75,0.6224489795918368,0.38489047831917744,0.48238341968911913,0.3357664233576642,0.2777777777777778,0.6363636363636365,0.5597014925373135,0.45348837209302323,0.33928571428571436,0.49396722492346473,0.42541631920754047,0.43918511187815296,0.5,0.4769264651172585,0.4,0.1,0,0.2,0,0,0,0,0.1,0,0.2948275862068986,0.1368421052631579,0.10129870129870235,0,0
10044,0.058914487268114504,0.2956809231408813,0.2842470412188818,0,0,0,0,0,0.14181849684303408,0.2127659574468085,0.33834586466165406,0.2639593908629442,0.2674418604651163,0.37305487305487306,0.2617309697601669,1,1,1,1,1,0,1,1,1,0,0,0.1375,1,1,1,0.20920876173446584,0.2533678756476684,0.3430656934306569,0,0.45454545454545453,0.3059701492537312,0.5,0.28571428571428564,0.3819042473823673,1,0.7100340341306814,1,0.3783517474712732,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10045,0.05539003305886942,0.29356295751147465,0.28234253843014556,0,0,0,0,0.22667928308718807,0.13586892821860924,0.3510638297872341,0.4135338345864661,0.42131979695431476,0.3562863372093023,0.4062244062244062,0.2627737226277372,0.7777777777777778,0.8095238095238095,0.717948717948718,0.5957446808510638,0.9166666666666666,0.6060606060606061,0.75,0.9302325581395349,0.8064516129032258,0.29236188357434184,0.03855421686746988,0.159375,0.65,0.8472222222222222,0.8061224489795918,0.24631202503352706,0.25181347150259065,0.25547445255474455,0,0.5113636363636364,0.3507462686567164,0.5116279069767441,0.2946428571428572,0.32239973244835474,0.7750486442776641,0.574669917207753,0.75,0.36725412914230354,0,0.2,0.5,0.9,1,0.3,0.9,0.5,1,1,0.06896551724137288,0.8210526315789474,0.8233766233766422,0.5,0.5000000000000149
10046,0.019447353351174628,0.22586109066803003,0.24625901237926803,0.2693828550389734,0.5249778126944877,0.24510398732339286,0.10270608562486948,0.1954892128215068,0.09828272408343157,0.27659574468085113,0.3157894736842105,0.46700507614213194,0.5586845930232559,0.4944717444717443,0.5589155370177268,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.46808510638297873,0.6388888888888888,0.42424242424242425,0.6071428571428571,0.6046511627906976,0.6451612903225806,0.054134223210975156,0.04096385542168675,0.246875,0.79,0.9444444444444444,0.8571428571428571,0.21636119803308004,0.40310880829015544,0.16788321167883205,0.7222222222222223,0.37500000000000006,0.3955223880597016,0.4186046511627906,0.42857142857142866,0,0.3398529300280494,0.278186777378165,0.75,0.3817587724531983,1,0.2,0.4,0.3,0.3,0.4,0,0.1,0.3,0,0.481034482758624,0.2631578947368421,0.1948051948051968,0.4,0.300000000000003
10049,0.04097645724819705,0.27507148836242495,0.4168367115585181,0.27498279361402556,0.28686127770971187,0.20665704701121362,0.23756889749774432,0.20935282486935475,0.1135230109440031,0.5212765957446809,0.6015037593984961,0.5431472081218274,0.5623183139534885,0.28235053235053237,0.3393415760464771,0.7037037037037037,0.6666666666666666,0.6153846153846154,0.5319148936170213,0.5555555555555556,0.45454545454545453,0.4642857142857143,0.6744186046511628,0.6451612903225806,0.09807193177604746,0.03855421686746988,0.24375,0.54,0.75,0.7040816326530612,0.2977201609298168,0.3336787564766839,0.24817518248175174,0.22222222222222227,0.37500000000000006,0.47014925373134336,0.5232558139534883,0.4017857142857143,0.15214427207944223,0.5362747327723447,0.4255955972869246,0.75,0.39125422039406715,0.3,0.3,0.3,0.3,0.4,0,0,0,0.2,0,0.310344827586209,0.21052631578947367,0.15584415584415745,0.3,0.22500000000000223
10051,0.062244101763824146,0.2978213605541542,0.2857094272888043,0,0,0,0,0,0.1449121269280133,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.4094311954927838,1,0.49067078616428106,0,0.476657096930431,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10052,0.05685110276083767,0.2961387857371588,0.2842243685666349,0,0,0,0,0,0.1399442644265664,0.23404255319148937,0,0.38071065989847713,0,0.4688779688779688,0.32727543572173406,0.7777777777777778,0.7142857142857143,0.8205128205128205,0.6595744680851063,0.6944444444444444,0.48484848484848486,0.6071428571428571,0.7441860465116279,0.7096774193548387,0,0,0.2125,1,1,1,0,0.2854922279792746,0.3722627737226276,0,0.4999999999999998,0,0.4651162790697674,0.37499999999999994,0.36839803452445263,0,0.45217118443602305,1,0.46522781353755005,0,0.3,0,0.7,0.8,1,0.1,0.7,0.7,0.2,0.1551724137931045,0.5894736842105263,0.5948051948051906,0,0
10055,0.011874841721251445,0.27195071937798104,0.3562213757765383,0.2054343039831858,0.3400319692559299,0.22899463330416883,0.21071320897031706,0.2086266859525606,0.07625712619637474,0.6276595744680851,0.593984962406015,0.6548223350253809,0.40897529069767447,0.5124897624897626,0.3244451065097573,0.7037037037037037,0.5714285714285714,0.6153846153846154,0.574468085106383,0.6388888888888888,0.48484848484848486,0.42857142857142855,0.6744186046511628,0.6774193548387096,0.07749351130886169,0.04578313253012048,0.384375,0.6,0.75,0.8775510204081632,0.32498882431828346,0.433160621761658,0.5401459854014597,0.22222222222222227,0.45454545454545453,0.43283582089552247,0.4302325581395347,0.2410714285714287,0.03485889223328444,0.2999014479569403,0.22918728426947305,0.5,0.4580522662024525,0,0,0.1,0.2,0,0,0.1,0.3,0.1,0,0.0620689655172418,0.22105263157894736,0.16363636363636533,0.1,0.07500000000000075
10056,0.045749459855946376,0.17510575783282123,0.18956604543599512,0.2505622140363406,0.34188823737905133,0.24623062153467942,0.19968097453086586,0.1825868386279226,0.13674835053715376,0.17021276595744686,0.3233082706766917,0.33502538071065996,0.32812500000000006,0.37305487305487306,0.3259347534634291,0.7037037037037037,0.6666666666666666,0.6923076923076923,0.5957446808510638,0.7222222222222222,0.5454545454545454,0.5,0.6744186046511628,0.7419354838709677,0.061549870226177236,0.05060240963855422,0.275,0.56,0.625,0.8163265306122449,0.36656236030397854,0.44404145077720203,0.3138686131386861,0.1666666666666667,0.4772727272727271,0.4029850746268656,0.3720930232558138,0.32142857142857156,0.43201872861516294,0.34718115887094736,0.44937121340124064,1,0.46787586952401666,0.5,0.5,0,0.2,0.3,0.3,0.5,0.4,0.3,0.3,0.5431034482758658,0.45263157894736844,0.3350649350649385,0,0
10058,0.05943592305884661,0.2967314790366346,0.28466648528544863,0,0,0,0,0,0.14202015245746852,0,0,0.42639593908629453,0.33702761627906985,0,0.3381498584835393,1,1,1,1,1,1,1,1,1,0,0,0.234375,1,1,1,0.13053196244970947,0.28911917098445594,0,0,0,0.3432835820895521,0.47674418604651153,0.3125,0.3903681407733271,0.9698531827255957,0.699582418112916,0,0.5482555119574907,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10059,0.05584929809791723,0.29509384778737197,0.28378225184782113,0,0,0,0,0,0.13900441822355236,0.29787234042553196,0.3609022556390977,0.2791878172588832,0.3608284883720931,0.5790335790335791,0.3028452256815135,1,1,1,1,1,0,1,1,1,0,0.09156626506024096,0.071875,1,1,1,0.1434957532409477,0.40829015544041447,0.42335766423357674,0,0.534090909090909,0.3656716417910447,0.40697674418604646,0.3125,0.36286691878263994,0.7163722740252193,0.5656182867073789,0.75,0.33557309617233944,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
